date,death,case,city,PM2.5,PM10,SO2,NO2,O3.24h,O3.8h,CO,t,h,v,w,p
2020/2/7,0,935,随州,33,48,3,8,49,41,0.9,3.5,82,0.8,1,1018
2020/2/8,0,952,随州,33,41,3,7,60,53,0.9,4.9,76,0.4,1,1020
2020/2/9,1,1017,随州,29,36,4,9,89,67,0.93,6.9,72,0.8,1,1017
2020/2/10,2,1062,随州,38,46,5,11,98,79,0.97,8.3,76,1.8,2,1010
2020/2/11,0,1091,随州,42,49,5,11,85,56,1.07,8,85,1.4,1,1007
2020/2/12,2,1092,随州,30,36,5,12,62,43,1.07,7.6,88,1.3,1,1005
2020/2/13,2,1130,随州,26,35,4,11,63,47,1.13,10.5,92,1.4,1,1000
2020/2/14,3,1144,随州,30,42,5,12,61,40,1.4,12,84,1.6,2,1003
2020/2/15,3,1139,随州,40,74,6,11,74,64,1.37,0.5,91,2.5,2,1018
2020/2/16,2,1132,随州,14,30,4,5,72,55,0.83,1,73,0.8,1,1020
2020/2/17,1,1114,随州,18,32,3,9,87,63,0.77,3.4,63,1,1,1021
2020/2/18,1,1057,随州,21,32,3,12,93,60,0.73,6.5,58,0.9,1,1016
2020/2/19,1,1003,随州,18,29,5,10,102,92,0.73,9.8,50,1,1,1012
2020/2/20,1,951,随州,30,41,9,13,108,93,0.87,9,61,1,1,1015
2020/2/21,1,882,随州,40,52,6,15,112,74,1.17,11.3,64,1.3,1,1018
2020/2/22,1,828,随州,42,65,4,14,104,71,1.07,9.7,72,1.3,1,1018
2020/2/23,3,775,随州,44,73,5,12,108,102,0.93,14.7,60,1.6,2,1010
2020/2/24,3,721,随州,47,71,7,15,111,93,1.07,18.4,61,2.3,2,1001
2020/2/25,1,669,随州,46,65,8,15,102,66,1.17,15.2,68,2,2,1005
2020/2/26,0,618,随州,70,93,5,18,128,88,1.33,10.9,80,2,2,1012
2020/2/27,1,577,随州,39,53,3,13,81,71,1.07,6.9,88,1.4,1,1012
2020/2/28,2,529,随州,29,45,3,10,81,49,0.83,5.8,91,1,1,1008
2020/2/29,0,470,随州,13,17,3,11,68,54,0.9,8.2,85,0.6,1,1005
2020/3/1,0,1002,随州,17,21,3,10,93,63,0.97,10.2,77,2.1,2,1011
2020/3/2,2,402,随州,33,53,3,9,101,80,1,6.4,87,1.1,1,1013
2020/3/3,0,372,随州,29,42,3,8,88,73,0.97,6.8,81,0.4,1,1012
2020/3/4,0,328,随州,28,37,4,12,82,61,0.97,9.4,63,0.8,1,1014
2020/3/5,0,290,随州,34,48,5,11,119,107,0.93,9.3,68,1.3,1,1010
2020/3/6,1,255,随州,44,62,6,17,146,125,1.07,11.2,77,1,1,1003
2020/3/7,0,216,随州,48,63,6,13,94,60,1.2,11.8,76,0.8,1,1003
2020/3/8,1,187,随州,37,52,4,13,131,118,1.2,13.6,85,1,1,997
2020/3/9,0,159,随州,53,69,4,13,98,80,1.37,10.7,86,1.3,1,1003
2020/3/10,0,137,随州,41,50,4,15,102,65,1.27,10.1,65,1,1,1009
2020/3/11,1,112,随州,29,68,4,9,105,92,1.07,12.8,64,1.4,1,1006
2020/3/12,0,95,随州,30,73,5,9,119,103,1.07,13.4,73,1.5,1,1003
2020/3/13,0,81,随州,38,58,6,11,108,88,1.17,10.4,73,1.8,2,1013
2020/3/14,0,70,随州,48,87,5,14,77,61,1.07,10.7,61,1.4,1,1012
2020/3/15,0,49,随州,37,82,4,16,116,78,0.87,13.1,58,1.1,1,1008
2020/3/16,0,41,随州,35,84,5,11,138,114,0.83,15,57,0.9,1,1008
2020/3/17,0,41,随州,48,97,7,15,133,102,0.97,15.6,58,0.9,1,1006
2020/3/18,0,40,随州,41,81,6,20,135,114,0.97,16.3,62,1.1,1,1001
2020/3/19,0,36,随州,44,73,6,14,148,117,1,16.1,49,1.5,1,1003
2020/3/20,0,26,随州,38,149,5,12,119,93,0.87,17.6,58,1.4,1,999
2020/3/21,0,20,随州,37,112,7,14,167,136,1.03,19.6,67,1.3,1,996
2020/3/22,0,10,随州,53,76,10,19,123,60,1.23,17.1,70,1.8,2,1003
2020/3/23,0,9,随州,48,95,6,15,134,106,0.93,16.8,73,1.3,1,1005
2020/3/24,0,4,随州,36,69,6,16,136,87,0.87,18.4,76,1.5,1,1001
2020/3/25,0,2,随州,43,69,6,19,148,112,1,19,88,1.4,1,996
2020/1/25,0,2,襄阳,141,124,8,20,82,66,1.48,3.3,85,3.3,2,1012
2020/1/26,0,36,襄阳,114,112,11,18,75,58,1.35,2.5,88,3.4,3,1010
2020/1/27,0,70,襄阳,85,79,11,15,79,63,0.95,2.3,76,2.3,2,1007
2020/1/28,0,131,襄阳,81,81,10,18,84,60,1.02,4.8,69,1.8,2,1006
2020/1/29,0,163,襄阳,70,73,13,21,90,73,1.02,6.8,64,2.5,2,1006
2020/1/30,0,286,襄阳,59,62,12,19,89,72,0.97,7.4,54,2.1,2,1006
2020/1/31,0,347,襄阳,55,59,12,19,111,87,0.85,7.9,56,3.9,3,1004
2020/2/1,0,441,襄阳,72,71,16,18,122,109,0.9,9,57,3.1,2,1004
2020/2/2,0,548,襄阳,100,93,14,24,106,47,1.03,9.3,69,2.1,2,1006
2020/2/3,1,631,襄阳,105,101,11,22,106,83,1.07,8.1,62,2.1,2,1007
2020/2/4,1,733,襄阳,111,110,12,24,104,80,1.2,8.8,66,2.4,2,1004
2020/2/5,0,778,襄阳,121,117,11,20,115,92,1.25,3.3,80,4.5,3,1007
2020/2/6,1,811,襄阳,132,146,9,18,73,28,1.43,-0.2,97,4.9,3,1010
2020/2/7,2,874,襄阳,39,42,7,11,41,39,0.9,3.1,82,2,2,1012
2020/2/8,2,949,襄阳,49,44,8,11,68,59,0.88,6.7,73,1.6,2,1013
2020/2/9,2,972,襄阳,41,39,10,16,83,65,0.97,8.5,73,4.9,3,1010
2020/2/10,3,1012,襄阳,49,47,11,14,91,78,0.95,9.3,75,5.6,4,1001
2020/2/11,0,1022,襄阳,50,45,12,15,81,60,1,8.3,88,4.4,3,999
2020/2/12,1,1029,襄阳,48,44,9,12,55,47,1.02,9.1,90,3.1,2,997
2020/2/13,3,1032,襄阳,61,59,10,13,56,49,1.1,10.7,89,2,2,993
2020/2/14,2,1039,襄阳,51,48,9,15,53,47,1.1,10,81,5.1,3,998
2020/2/15,1,1041,襄阳,49,89,9,14,76,69,1,2.4,74,5.6,4,1012
2020/2/16,1,1022,襄阳,9,29,8,6,74,71,0.7,5.4,39,3.9,3,1012
2020/2/17,1,992,襄阳,15,30,9,10,89,73,0.7,7.4,39,2.6,2,1014
2020/2/18,1,962,襄阳,20,26,9,13,93,77,0.75,8.6,48,4.8,3,1008
2020/2/19,1,915,襄阳,24,31,13,13,104,88,0.75,10.7,49,3.9,3,1004
2020/2/20,0,853,襄阳,41,44,14,16,99,87,0.88,10.9,60,3.6,3,1008
2020/2/21,2,807,襄阳,50,52,13,17,103,78,0.95,12.2,56,3.1,2,1011
2020/2/22,2,746,襄阳,49,86,10,17,91,75,0.95,12.1,64,3.3,2,1010
2020/2/23,1,684,襄阳,52,69,11,15,96,87,1,13.5,67,5,3,1002
2020/2/24,1,626,襄阳,65,80,12,17,101,87,1.07,14.6,70,2.6,2,994
2020/2/25,0,553,襄阳,68,72,12,21,88,66,1.23,13.3,75,3.4,3,999
2020/2/26,1,493,襄阳,103,103,11,22,115,88,1.43,9.8,86,3,2,1006
2020/2/27,1,444,襄阳,75,67,9,19,75,29,1.28,5.8,99,3.8,3,1006
2020/2/28,1,391,襄阳,52,51,8,17,61,52,1.18,5.5,88,2.1,2,1001
2020/2/29,1,341,襄阳,29,22,9,16,69,50,1.15,6.6,97,1,1,998
2020/3/1,0,1175,襄阳,41,28,8,15,45,40,1.25,8.9,88,2,2,1004
2020/3/2,0,256,襄阳,50,54,9,17,96,78,1.28,7.9,79,1.9,2,1006
2020/3/3,0,228,襄阳,52,57,9,19,79,55,1.28,8.4,74,1,1,1006
2020/3/4,1,201,襄阳,54,60,11,24,88,64,1.28,10.1,65,2.3,2,1007
2020/3/5,0,160,襄阳,47,60,10,22,115,95,1.18,10.2,67,4,3,1002
2020/3/6,1,129,襄阳,53,57,11,18,117,105,1.1,12.4,75,3.9,3,995
2020/3/7,2,99,襄阳,62,55,11,16,111,75,1.25,12.3,85,2.3,2,995
2020/3/8,0,82,襄阳,53,51,10,17,95,74,1.38,14.1,80,3.3,2,991
2020/3/9,0,73,襄阳,79,71,11,16,100,76,1.27,10.7,93,3.4,3,998
2020/3/10,0,65,襄阳,52,45,10,16,97,55,1.07,11.6,63,2.6,2,1002
2020/3/11,0,43,襄阳,29,85,12,19,98,84,0.93,13.5,62,5.3,3,998
2020/3/12,0,32,襄阳,38,97,16,16,117,91,0.9,14.9,67,3.1,2,996
2020/3/13,0,25,襄阳,49,68,17,17,115,91,1.03,11.2,57,3,2,1006
2020/3/14,0,22,襄阳,47,87,13,24,81,48,1.1,13,51,3.5,3,1005
2020/3/15,0,12,襄阳,36,86,16,21,110,103,0.85,15.2,47,2.9,2,1001
2020/3/16,0,9,襄阳,36,91,14,21,127,101,0.8,15,60,2.4,2,1001
2020/3/17,0,8,襄阳,55,102,14,32,100,63,0.93,17,50,2.9,2,999
2020/3/18,1,6,襄阳,43,79,16,28,130,104,0.9,18.4,51,4.8,3,994
2020/3/19,0,5,襄阳,41,70,16,18,130,118,0.88,18.3,40,3.3,2,996
2020/3/20,0,5,襄阳,35,170,13,24,115,87,0.73,19.6,46,5.6,4,991
2020/3/21,0,5,襄阳,50,139,17,22,163,138,0.78,19.8,67,3.5,3,989
2020/3/22,0,5,襄阳,61,79,17,22,147,108,1,14.8,74,4,3,998
2020/3/23,0,2,襄阳,61,89,14,23,125,102,0.9,14.3,85,1.5,1,999
2020/3/24,0,2,襄阳,70,76,12,30,94,47,0.97,17.7,76,3.3,2,994
2020/3/25,0,2,襄阳,86,95,13,29,144,101,0.97,19.1,85,2.6,2,988
2020/3/26,0,2,襄阳,104,85,11,17,125,45,0.95,16.3,90,4.6,3,993
2020/3/27,0,1,襄阳,66,59,8,19,62,54,0.93,6.5,77,5,3,1008
2020/3/28,0,1,襄阳,7,21,8,17,71,56,0.42,7,85,1.6,2,1007
2020/3/29,0,1,襄阳,23,24,8,21,89,75,0.45,5.3,94,3.4,3,1002
2020/3/30,0,1,襄阳,19,15,7,17,92,53,0.5,9.3,81,1.5,1,1001
2020/3/31,0,1,襄阳,34,29,7,25,95,62,0.6,10.7,91,3.1,2,999
2020/4/1,0,1,襄阳,48,38,8,24,59,51,0.63,11.3,86,2,2,1002
2020/4/2,0,1,襄阳,42,39,9,21,74,60,0.63,11.2,86,2.6,2,1005
2020/4/3,0,1,襄阳,77,85,11,32,44,24,0.72,13,86,1.5,1,1006
2020/4/4,0,1,襄阳,81,74,12,38,79,35,0.77,16.4,63,2.1,2,1005
2020/4/5,0,1,襄阳,43,55,12,31,133,95,0.6,16.3,62,2,2,1005
2020/4/6,0,1,襄阳,60,78,12,37,147,91,0.63,17.2,64,2.3,2,1001
2020/4/7,0,1,襄阳,69,97,12,40,154,103,0.7,18,57,1.9,2,999
2020/4/8,0,1,襄阳,64,88,13,40,155,104,0.7,18.9,58,4,3,997
2020/4/9,0,1,襄阳,61,88,18,28,173,145,0.67,19.9,61,3.8,3,997
2020/4/10,1,1,襄阳,70,96,20,22,150,108,0.75,8.9,90,4.9,3,1004
2020/1/25,1,31,黄石,41,52,7,20,56,52,0.92,5.7,97,1.3,1,1024
2020/1/26,0,35,黄石,52,60,9,12,58,46,0.86,3.8,95,1.9,2,1022
2020/1/27,0,52,黄石,15,18,6,11,62,55,0.78,3.7,84,1.5,1,1022
2020/1/28,0,85,黄石,33,39,8,12,69,56,1.07,4.2,77,1,1,1022
2020/1/29,0,112,黄石,58,70,9,15,77,56,1.18,4.5,79,0.5,1,1023
2020/1/30,0,167,黄石,51,64,19,19,93,67,1.2,6,73,0.6,1,1022
2020/1/31,1,208,黄石,55,68,17,20,118,93,1.25,6.1,69,1,1,1022
2020/2/1,0,249,黄石,68,86,14,24,120,95,1.35,8.8,57,1.3,1,1021
2020/2/2,0,324,黄石,53,68,13,22,108,85,1.23,9.1,73,0.6,1,1022
2020/2/3,0,395,黄石,48,63,16,28,89,64,1.2,8.3,84,0.4,1,1023
2020/2/4,0,498,黄石,55,73,17,21,113,86,1.43,8.3,74,0.4,1,1021
2020/2/5,0,541,黄石,49,65,13,26,119,89,1.23,10.1,65,1.3,1,1021
2020/2/6,0,608,黄石,49,63,13,23,108,101,1.23,7,94,1.5,1,1021
2020/2/7,0,661,黄石,25,31,7,13,86,51,1.23,5.3,90,1.5,1,1027
2020/2/8,0,710,黄石,19,23,7,14,47,40,1.3,6.4,87,0.3,1,1029
2020/2/9,1,742,黄石,24,30,6,14,49,33,1.27,6.9,82,0.3,1,1027
2020/2/10,2,765,黄石,40,49,19,22,90,59,1.77,8.1,92,0.5,1,1020
2020/2/11,1,782,黄石,45,59,10,28,49,36,1.93,9.3,95,0.6,1,1017
2020/2/12,3,804,黄石,20,28,8,27,46,23,1.7,10.7,92,0.4,1,1015
2020/2/13,2,819,黄石,24,39,17,30,60,37,1.97,14,90,1.6,2,1010
2020/2/14,2,832,黄石,14,21,10,24,61,40,1.97,16.2,90,1.9,2,1009
2020/2/15,1,797,黄石,18,22,11,23,54,37,2,3.9,97,3.9,3,1023
2020/2/16,1,771,黄石,17,21,6,8,60,50,1.15,3.5,61,1.8,2,1029
2020/2/17,5,763,黄石,16,30,11,9,92,70,0.86,5.3,56,1,1,1030
2020/2/18,5,709,黄石,17,31,33,11,103,84,1.1,7.8,55,1.3,1,1026
2020/2/19,1,658,黄石,21,35,17,15,110,99,1.08,9,61,0.4,1,1022
2020/2/20,1,617,黄石,33,50,21,28,89,45,1.46,10.2,63,1.4,1,1024
2020/2/21,1,631,黄石,36,51,13,23,94,89,1.18,10.1,82,0.6,1,1026
2020/2/22,1,582,黄石,37,52,20,19,85,59,1.23,10.9,71,0.9,1,1028
2020/2/23,5,534,黄石,43,70,10,22,105,82,1.4,15.2,55,1,1,1021
2020/2/24,3,484,黄石,35,81,11,25,107,82,1.37,19,66,0.5,1,1012
2020/2/25,1,440,黄石,40,56,16,24,111,64,1.36,18.9,74,1.5,1,1012
2020/2/26,1,390,黄石,60,85,22,24,116,76,1.64,12.6,97,1.4,1,1019
2020/2/27,0,361,黄石,46,63,8,20,56,40,1.76,11.6,81,0.9,1,1020
2020/2/28,1,321,黄石,39,61,7,14,65,56,1.32,7.6,97,1.8,2,1016
2020/2/29,0,299,黄石,21,31,14,19,48,22,1.54,8.7,90,0.6,1,1014
2020/3/1,1,1012,黄石,25,30,13,21,65,44,1.74,10.4,81,1.1,1,1018
2020/3/2,0,250,黄石,31,39,13,16,76,64,1.56,9.2,83,1.3,1,1021
2020/3/3,1,227,黄石,24,35,7,14,77,63,1.26,8.4,93,0.6,1,1021
2020/3/4,0,196,黄石,28,39,8,15,66,54,1.24,10.4,77,0.8,1,1023
2020/3/5,0,157,黄石,34,52,28,18,96,83,1.3,12.6,58,2.3,2,1020
2020/3/6,0,120,黄石,46,72,11,19,117,102,1.22,11.8,89,0.9,1,1012
2020/3/7,0,102,黄石,31,47,14,23,85,26,1.34,14.5,78,1.5,1,1011
2020/3/8,1,95,黄石,25,38,15,18,92,82,1.4,15,87,1.5,1,1005
2020/3/9,0,81,黄石,23,32,9,17,78,48,1.44,12.5,92,2.6,2,1009
2020/3/10,1,72,黄石,37,51,8,16,96,77,1.44,11.6,70,2,2,1018
2020/3/11,0,60,黄石,42,67,16,17,114,94,1.5,12.7,73,1.1,1,1016
2020/3/12,0,56,黄石,40,77,20,26,120,96,1.66,12.6,80,0.4,1,1013
2020/3/13,0,39,黄石,44,72,30,34,77,56,1.74,13.3,76,1.5,1,1019
2020/3/14,0,37,黄石,44,77,13,23,114,55,1.54,12.2,67,1.5,1,1021
2020/3/15,0,29,黄石,43,85,19,19,128,110,1.46,15,56,0.8,1,1018
2020/3/16,0,27,黄石,36,95,26,23,136,92,1.5,15.7,58,0.9,1,1017
2020/3/17,0,17,黄石,39,93,17,32,112,75,1.46,16.3,58,0.8,1,1016
2020/3/18,0,14,黄石,39,84,30,22,137,117,1.36,17.1,59,0.8,1,1011
2020/3/19,0,13,黄石,44,83,33,22,154,114,1.22,18.1,58,0.8,1,1012
2020/3/20,0,10,黄石,37,74,26,23,168,131,1,20.7,43,1.6,2,1009
2020/3/21,0,5,黄石,36,131,20,23,167,129,1.1,19.8,83,1.3,1,1005
2020/3/22,0,4,黄石,41,68,21,31,77,47,1.36,19.6,90,0.4,1,1010
2020/3/23,0,4,黄石,44,66,12,23,81,69,1.34,18.9,75,1.1,1,1013
2020/3/24,1,4,黄石,48,91,13,25,140,120,1.28,19.1,70,1.4,1,1011
2020/3/25,0,2,黄石,32,63,16,26,93,59,1.22,18.8,96,1.4,1,1006
2020/3/26,0,1,黄石,31,50,14,30,67,45,1.5,19.8,94,1.8,2,1006
2020/3/27,0,1,黄石,24,41,11,24,94,61,1.32,10.1,91,1.9,2,1017
2020/1/22,0,1,荆门,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2020/1/23,0,8,荆门,117,98,9,19,74,64,1.02,5.7,93,2.1,2,1012
2020/1/24,0,21,荆门,122,99,9,18,92,77,0.97,5.9,99,3.8,3,1016
2020/1/25,1,38,荆门,74,50,7,12,81,67,1.05,4.6,93,3.8,3,1017
2020/1/26,2,89,荆门,119,92,7,14,79,67,1.13,3.9,91,3.3,2,1015
2020/1/27,0,111,荆门,79,66,8,10,79,67,0.68,3.3,86,2,2,1013
2020/1/28,1,139,荆门,76,63,8,11,95,78,0.8,4.8,78,1.3,1,1012
2020/1/29,0,187,荆门,65,58,9,16,101,73,0.87,7.6,67,1.6,2,1013
2020/1/30,1,223,荆门,69,64,10,18,107,71,0.83,8.3,59,1.8,2,1013
2020/1/31,0,246,荆门,68,66,13,20,126,86,0.8,9.2,56,2.5,2,1011
2020/2/1,2,323,荆门,88,84,17,23,149,101,0.8,10.2,58,1.8,2,1011
2020/2/2,4,335,荆门,91,80,16,26,106,59,0.9,10.5,74,2.1,2,1012
2020/2/3,3,383,荆门,64,59,11,12,111,81,0.77,9.2,75,1.8,2,1014
2020/2/4,2,402,荆门,87,81,12,16,127,98,0.9,9.8,73,2.1,2,1011
2020/2/5,1,476,荆门,116,102,13,23,125,89,0.97,6.8,82,3.4,3,1013
2020/2/6,0,515,荆门,139,122,9,15,101,58,1.03,1.7,100,4.9,3,1014
2020/2/7,1,547,荆门,32,24,7,9,42,41,0.63,4.1,90,2.5,2,1018
2020/2/8,1,609,荆门,40,31,8,9,72,56,0.6,6.4,87,1.5,1,1020
2020/2/9,1,574,荆门,41,36,9,12,93,68,0.67,8.4,80,2.1,2,1017
2020/2/10,1,573,荆门,54,46,10,10,105,91,0.67,10.2,78,3.6,3,1009
2020/2/11,3,606,荆门,48,40,13,15,83,50,0.85,10.2,93,2.1,2,1006
2020/2/12,0,819,荆门,52,43,12,14,57,43,0.85,11.6,94,3,2,1005
2020/2/13,1,784,荆门,58,46,11,10,60,53,0.85,12.9,99,2.1,2,999
2020/2/14,3,772,荆门,45,39,9,10,61,40,0.87,13.2,80,4.6,3,1002
2020/2/15,2,769,荆门,51,83,10,7,91,81,0.73,2.1,96,4.6,3,1017
2020/2/16,3,768,荆门,13,32,8,7,79,61,0.4,4,71,0.8,1,1020
2020/2/17,0,735,荆门,22,35,9,10,99,77,0.47,7.2,54,1.3,1,1021
2020/2/18,0,725,荆门,17,30,10,11,105,78,0.5,9,52,3,2,1016
2020/2/19,1,580,荆门,30,37,11,12,116,92,0.53,10.9,54,3,2,1012
2020/2/20,3,565,荆门,56,62,12,15,111,89,0.63,11.9,63,1.5,1,1014
2020/2/21,0,648,荆门,46,52,13,17,116,84,0.6,12.9,69,2.3,2,1018
2020/2/22,0,583,荆门,56,62,10,9,108,92,0.57,13.3,74,2.8,2,1017
2020/2/23,0,520,荆门,64,71,12,13,116,99,0.6,14.5,76,3.3,2,1010
2020/2/24,0,492,荆门,74,74,10,13,108,78,0.7,17.1,86,3.3,2,1001
2020/2/25,1,451,荆门,81,77,11,13,103,82,0.88,16.6,83,2.5,2,1004
2020/2/26,0,414,荆门,94,96,10,10,116,104,0.85,12.1,93,3.1,2,1011
2020/2/27,0,376,荆门,80,49,8,10,90,48,0.85,8.8,96,3,2,1011
2020/2/28,0,350,荆门,45,28,8,10,61,43,0.68,6.8,97,2,2,1008
2020/2/29,0,322,荆门,25,13,9,10,65,46,0.7,8.4,95,1.4,1,1005
2020/3/1,2,922,荆门,36,25,9,13,84,53,0.8,10.3,90,2.4,2,1010
2020/3/2,0,267,荆门,43,43,8,11,83,62,0.83,7.9,96,1.5,1,1012
2020/3/3,0,239,荆门,40,43,9,9,91,70,0.78,8.3,92,1.1,1,1012
2020/3/4,0,225,荆门,46,43,9,13,75,48,0.82,11.1,76,1.8,2,1013
2020/3/5,0,203,荆门,46,56,11,13,121,90,0.8,12.7,61,2.6,2,1010
2020/3/6,0,187,荆门,55,54,12,16,127,102,0.85,12.7,91,2.4,2,1002
2020/3/7,0,161,荆门,58,42,10,14,81,54,1.02,13.9,89,1.5,1,1002
2020/3/8,0,146,荆门,54,48,10,14,100,65,1.15,14.9,93,2,2,997
2020/3/9,0,122,荆门,52,42,10,14,88,79,1.22,12,96,4.4,3,1003
2020/3/10,0,100,荆门,47,32,9,8,108,72,0.8,11.8,73,2,2,1009
2020/3/11,0,72,荆门,29,94,10,10,109,91,0.42,13.8,67,3.8,3,1005
2020/3/12,0,55,荆门,44,104,12,13,125,91,0.63,14.6,82,2.6,2,1003
2020/3/13,0,50,荆门,57,64,12,14,123,88,0.93,12.2,78,3.4,3,1012
2020/3/14,0,29,荆门,46,75,10,13,87,76,0.8,13.5,60,1.6,2,1012
2020/3/15,0,25,荆门,36,85,10,13,138,117,0.6,16,55,2.1,2,1008
2020/3/16,0,24,荆门,44,115,12,14,150,118,0.67,16.7,68,0.8,1,1008
2020/3/17,0,21,荆门,59,113,12,20,118,81,0.7,17.2,65,1.6,2,1006
2020/3/18,0,19,荆门,34,74,11,10,152,122,0.83,17.8,69,3.3,2,1002
2020/3/19,0,18,荆门,42,79,11,13,139,129,0.85,19.3,52,2.3,2,1002
2020/3/20,0,14,荆门,34,153,14,15,137,112,0.6,19.6,52,3.3,2,999
2020/3/21,0,8,荆门,47,127,16,16,164,133,0.63,21.6,67,3.5,3,995
2020/3/22,0,5,荆门,52,74,20,25,128,85,0.6,17.2,82,4.1,3,1003
2020/3/23,0,5,荆门,57,96,10,12,133,122,0.4,16.1,87,2.8,2,1005
2020/3/24,0,4,荆门,70,82,10,13,132,102,0.6,18.1,91,2.3,2,1001
2020/3/25,0,3,荆门,83,91,13,20,118,81,0.77,20.6,94,2.3,2,995
2020/3/26,1,3,荆门,43,61,9,16,113,78,0.75,18.7,96,3.1,2,998
2020/3/27,0,2,荆门,35,44,8,13,60,46,0.78,7.5,87,5,3,1012
2020/3/28,0,1,荆门,8,20,7,8,79,73,0.33,7.3,89,2.4,2,1013
2020/3/29,0,1,荆门,21,24,7,10,91,74,0.35,6.2,96,3.4,3,1008
2020/3/30,0,1,荆门,22,17,6,10,88,54,0.38,8.9,87,1.3,1,1007
2020/3/31,1,1,荆门,32,28,7,15,87,64,0.45,10.4,89,0.9,1,1006
2020/1/25,0,43,咸宁,33,26,5,11,57,52,0.67,0.8,99,4,3,937
2020/1/26,0,64,咸宁,40,36,5,11,62,41,0.9,-1.3,99,0.9,1,935
2020/1/27,0,91,咸宁,23,20,5,11,70,61,0.87,-1.7,95,0.6,1,935
2020/1/28,0,112,咸宁,41,38,5,10,69,48,1.13,-1.3,97,1,1,936
2020/1/29,0,130,咸宁,42,43,5,9,84,53,1.03,2.1,70,2.1,2,938
2020/1/30,0,166,咸宁,44,45,6,7,92,65,1.03,4.5,55,2.8,2,937
2020/1/31,0,206,咸宁,43,50,7,9,92,75,1.1,6.1,46,2.6,2,936
2020/2/1,0,245,咸宁,47,54,8,9,118,93,1.2,7.3,49,2.6,2,936
2020/2/2,0,295,咸宁,54,66,7,11,95,65,1.15,4.7,76,2.1,2,936
2020/2/3,0,347,咸宁,66,71,7,13,62,50,1.03,5,79,2.6,2,938
2020/2/4,0,383,咸宁,55,58,8,11,108,73,0.87,6.8,69,2.4,2,936
2020/2/5,1,397,咸宁,48,53,6,9,98,67,0.67,7.4,65,4,3,936
2020/2/6,0,437,咸宁,41,44,7,8,112,103,0.57,2.2,99,4.4,3,934
2020/2/7,1,467,咸宁,26,24,6,10,94,42,0.63,0.3,99,1.5,1,939
2020/2/8,2,475,咸宁,25,23,6,8,49,46,0.63,0.4,98,1.8,2,942
2020/2/9,0,480,咸宁,27,28,6,8,57,35,0.73,4.6,76,2.1,2,942
2020/2/10,1,467,咸宁,28,28,7,8,88,57,0.63,5,84,4.1,3,935
2020/2/11,1,464,咸宁,30,31,5,6,50,40,0.67,6.2,98,4.5,3,932
2020/2/12,1,452,咸宁,14,14,5,5,46,31,0.63,10.1,90,2.5,2,932
2020/2/13,1,640,咸宁,11,14,6,6,63,47,0.73,14.2,85,6,4,928
2020/2/14,0,733,咸宁,11,16,6,5,62,47,0.73,14,89,5.6,4,927
2020/2/15,0,717,咸宁,17,22,7,6,49,42,0.77,-1.4,96,7.1,4,935
2020/2/16,2,701,咸宁,19,16,7,8,59,50,0.73,-2.2,66,0.5,1,942
2020/2/17,0,677,咸宁,15,22,7,4,87,67,0.53,2.2,45,1.3,1,944
2020/2/18,0,616,咸宁,16,26,8,5,100,74,0.53,5.8,36,3.1,2,941
2020/2/19,0,528,咸宁,16,24,7,4,104,91,0.7,6.5,47,3.6,3,937
2020/2/20,0,488,咸宁,22,36,7,8,79,53,0.77,9,54,3.8,3,939
2020/2/21,1,513,咸宁,25,38,8,6,112,92,0.5,6.5,79,2.8,2,942
2020/2/22,0,467,咸宁,36,48,7,11,72,40,0.5,9,64,3.3,2,943
2020/2/23,0,427,咸宁,30,47,7,5,99,90,0.47,13.1,50,3,2,938
2020/2/24,0,380,咸宁,24,73,7,9,101,68,0.4,17.4,58,5.9,4,931
2020/2/25,0,321,咸宁,26,46,7,6,111,84,0.5,16.8,72,3,2,931
2020/2/26,0,265,咸宁,46,73,9,11,123,94,0.6,9.9,98,4,3,934
2020/2/27,0,218,咸宁,52,56,9,12,58,35,1.03,6.5,98,4,3,934
2020/2/28,0,181,咸宁,40,54,7,10,74,45,0.6,4.6,100,2.3,2,931
2020/2/29,1,148,咸宁,17,14,6,13,42,25,0.67,6,97,1.9,2,930
2020/3/1,0,630,咸宁,15,14,6,13,50,38,0.9,5.5,90,3,2,934
2020/3/2,0,94,咸宁,26,32,6,9,86,69,0.87,3.7,97,4.8,3,935
2020/3/3,2,75,咸宁,27,33,6,8,77,62,0.83,3.4,100,2,2,935
2020/3/4,0,63,咸宁,32,35,8,15,58,40,1.23,4.9,89,3.6,3,937
2020/3/5,0,46,咸宁,30,37,8,11,106,83,1,7.3,76,3.1,2,935
2020/3/6,0,36,咸宁,44,60,8,12,109,87,0.93,7.5,98,3.4,3,929
2020/3/7,0,28,咸宁,28,29,7,9,71,42,0.83,9.7,95,2.8,2,928
2020/3/8,0,21,咸宁,19,25,8,7,92,70,0.9,10.8,98,4.4,3,923
2020/3/9,0,16,咸宁,15,16,7,9,62,40,1.07,7.8,98,7.5,4,926
2020/3/10,0,14,咸宁,35,37,8,13,100,64,1.1,7.8,71,4.1,3,935
2020/3/11,0,10,咸宁,34,47,9,11,114,78,0.83,10.2,54,3.1,2,933
2020/3/12,0,10,咸宁,31,72,7,8,98,78,0.73,9.7,71,2.9,2,929
